time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2021-06-17T15:56:24.851,0.05,-0.42,9.86,0.0625,0.0625,0.0,-16.5,9.25,-46.0625
2021-06-17T15:56:24.864,0.05,-0.38,9.84,0.0625,-0.0625,0.0,-16.5,9.25,-46.0625
2021-06-17T15:56:24.877,0.07,-0.4,9.83,0.0,0.0,0.0625,-16.5,9.25,-46.0625
2021-06-17T15:56:24.89,0.07,-0.39,9.84,0.0625,0.125,-0.0625,-16.5,9.25,-46.0625
2021-06-17T15:56:24.903,0.03,-0.42,9.83,0.0,-0.0625,0.0,-16.1875,9.25,-45.5625
2021-06-17T15:56:24.915,0.05,-0.41,9.85,0.0625,-0.125,0.125,-16.1875,9.25,-45.5625
2021-06-17T15:56:24.928,0.05,-0.41,9.84,0.0,0.125,0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:56:24.941,0.05,-0.4,9.85,0.0625,0.0,0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:56:24.954,0.07,-0.4,9.84,-0.0625,-0.0625,0.125,-16.1875,8.5,-46.375
2021-06-17T15:56:24.967,0.06,-0.39,9.86,-0.0625,-0.125,0.125,-16.1875,8.5,-46.375
2021-06-17T15:56:24.98,0.04,-0.41,9.82,0.0,0.0625,0.125,-16.1875,8.5,-46.375
2021-06-17T15:56:24.992,0.06,-0.4,9.85,0.125,-0.0625,0.0,-16.1875,8.5,-46.375
2021-06-17T15:56:25.005,0.05,-0.41,9.84,0.0,0.0,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:25.018,0.04,-0.41,9.87,0.0,0.0,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:25.031,0.04,-0.41,9.84,0.125,0.0,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:25.044,0.06,-0.4,9.85,0.0625,0.125,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:25.067,0.05,-0.4,9.84,-0.0625,0.0,-0.0625,-16.875,8.875,-45.1875
2021-06-17T15:56:25.085,0.05,-0.39,9.83,0.0,-0.0625,0.125,-16.875,8.875,-45.1875
2021-06-17T15:56:25.098,0.03,-0.41,9.85,-0.0625,-0.0625,0.0625,-16.875,8.875,-45.1875
2021-06-17T15:56:25.111,0.04,-0.42,9.84,0.0,0.0625,-0.0625,-16.5,7.75,-46.0625
2021-06-17T15:56:25.124,0.06,-0.41,9.84,0.0625,-0.0625,0.0,-16.5,7.75,-46.0625
2021-06-17T15:56:25.136,0.05,-0.39,9.85,0.0,0.0625,0.0,-16.5,7.75,-46.0625
2021-06-17T15:56:25.149,0.04,-0.41,9.84,0.125,-0.125,0.0,-16.5,7.75,-46.0625
2021-06-17T15:56:25.162,0.06,-0.39,9.86,0.0625,0.0625,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:25.175,0.04,-0.41,9.84,0.125,-0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:25.188,0.06,-0.4,9.86,-0.0625,0.125,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:25.201,0.06,-0.39,9.87,-0.0625,-0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:25.214,0.04,-0.4,9.85,0.125,0.0,0.125,-16.5,9.25,-46.0
2021-06-17T15:56:25.227,0.07,-0.39,9.83,0.0,-0.0625,0.0,-16.5,9.25,-46.0
2021-06-17T15:56:25.24,0.06,-0.38,9.85,0.125,0.0625,0.125,-16.5,9.25,-46.0
2021-06-17T15:56:25.253,0.06,-0.41,9.87,0.125,0.0625,-0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:25.266,0.05,-0.4,9.86,-0.0625,0.1875,0.0625,-17.25,9.6875,-45.25
2021-06-17T15:56:25.278,0.05,-0.38,9.85,-0.0625,0.0,0.0,-17.25,9.6875,-45.25
2021-06-17T15:56:25.313,0.06,-0.4,9.86,0.125,0.0625,-0.0625,-15.75,9.25,-45.5625
2021-06-17T15:56:25.326,0.07,-0.37,9.84,0.0,-0.0625,0.0,-15.75,9.25,-45.5625
2021-06-17T15:56:25.339,0.05,-0.43,9.86,-0.0625,0.0625,0.0,-15.75,9.25,-45.5625
2021-06-17T15:56:25.352,0.07,-0.41,9.85,-0.125,0.0,0.0,-15.75,9.25,-45.5625
2021-06-17T15:56:25.364,0.06,-0.41,9.84,-0.0625,0.125,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:25.377,0.03,-0.4,9.82,-0.125,0.0625,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:25.39,0.06,-0.41,9.85,-0.125,-0.0625,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:25.403,0.05,-0.4,9.87,-0.0625,-0.125,0.1875,-15.75,10.0,-45.1875
2021-06-17T15:56:25.416,0.07,-0.39,9.84,0.0625,-0.0625,0.125,-15.75,10.0,-45.1875
2021-06-17T15:56:25.429,0.05,-0.42,9.81,-0.125,-0.0625,0.0625,-15.75,10.0,-45.1875
2021-06-17T15:56:25.441,0.05,-0.4,9.84,0.0,-0.0625,0.0,-15.75,10.0,-45.1875
2021-06-17T15:56:25.454,0.05,-0.4,9.88,0.0625,0.0,-0.0625,-16.875,8.1875,-46.0
2021-06-17T15:56:25.467,0.05,-0.4,9.87,0.0625,-0.0625,0.0,-16.875,8.1875,-46.0
2021-06-17T15:56:25.48,0.03,-0.42,9.82,0.0,-0.0625,0.125,-16.875,8.1875,-46.0
2021-06-17T15:56:25.493,0.07,-0.4,9.88,-0.0625,-0.0625,0.0625,-16.875,8.1875,-46.0
2021-06-17T15:56:25.506,0.05,-0.38,9.82,-0.125,0.0625,0.0,-16.1875,9.25,-44.75
2021-06-17T15:56:25.518,0.04,-0.4,9.86,0.0,0.0,0.125,-16.1875,9.25,-44.75
2021-06-17T15:56:25.547,0.05,-0.41,9.85,-0.0625,-0.125,0.0625,-16.1875,9.25,-44.75
2021-06-17T15:56:25.56,0.07,-0.41,9.86,0.0,-0.0625,0.0625,-16.875,9.25,-45.1875
2021-06-17T15:56:25.573,0.04,-0.4,9.84,0.0,0.0,-0.0625,-16.875,9.25,-45.1875
2021-06-17T15:56:25.586,0.05,-0.41,9.83,-0.125,-0.125,0.125,-16.875,9.25,-45.1875
2021-06-17T15:56:25.598,0.03,-0.4,9.85,0.0,0.0,0.0625,-16.875,9.25,-45.1875
2021-06-17T15:56:25.611,0.05,-0.39,9.83,-0.125,0.0,0.1875,-16.5,8.875,-45.5625
2021-06-17T15:56:25.624,0.07,-0.42,9.85,-0.0625,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:25.637,0.05,-0.37,9.85,0.0,0.0625,0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:25.65,0.06,-0.4,9.85,-0.0625,0.125,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:25.663,0.06,-0.4,9.85,0.0,0.0,0.0625,-16.5,8.5,-46.0625
2021-06-17T15:56:25.676,0.04,-0.4,9.82,-0.0625,0.0,0.0,-16.5,8.5,-46.0625
2021-06-17T15:56:25.689,0.06,-0.41,9.86,0.0625,0.1875,0.0,-16.5,8.5,-46.0625
2021-06-17T15:56:25.702,0.05,-0.38,9.86,0.0625,0.0625,0.125,-16.5,8.5,-46.0625
2021-06-17T15:56:25.715,0.04,-0.38,9.87,0.125,-0.0625,0.0625,-16.5,8.5,-46.375
2021-06-17T15:56:25.727,0.06,-0.42,9.85,0.0625,0.0625,0.0,-16.5,8.5,-46.375
2021-06-17T15:56:25.74,0.05,-0.42,9.85,-0.125,0.0625,0.0,-16.5,8.5,-46.375
2021-06-17T15:56:25.753,0.04,-0.4,9.86,-0.0625,-0.0625,0.1875,-16.5,8.5,-46.375
2021-06-17T15:56:25.774,0.05,-0.4,9.8,0.0625,0.0,-0.0625,-16.1875,8.5,-45.5625
2021-06-17T15:56:25.787,0.05,-0.42,9.84,0.125,-0.0625,-0.125,-16.1875,8.5,-45.5625
2021-06-17T15:56:25.8,0.05,-0.4,9.85,0.125,-0.0625,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:56:25.813,0.05,-0.41,9.84,0.0625,-0.125,0.125,-15.75,8.5,-45.5625
2021-06-17T15:56:25.826,0.04,-0.4,9.85,0.0,0.0,0.0,-15.75,8.5,-45.5625
2021-06-17T15:56:25.839,0.05,-0.44,9.85,0.1875,0.0,-0.0625,-15.75,8.5,-45.5625
2021-06-17T15:56:25.852,0.05,-0.44,9.83,0.0,0.0,0.0,-15.75,8.5,-45.5625
2021-06-17T15:56:25.864,0.06,-0.42,9.85,0.0,0.0625,0.0,-16.5,8.1875,-46.375
2021-06-17T15:56:25.877,0.06,-0.4,9.84,0.0,0.0625,-0.0625,-16.5,8.1875,-46.375
2021-06-17T15:56:25.89,0.06,-0.4,9.83,-0.0625,0.0625,-0.0625,-16.5,8.1875,-46.375
2021-06-17T15:56:25.903,0.05,-0.39,9.85,-0.125,0.1875,-0.1875,-16.875,8.875,-47.25
2021-06-17T15:56:25.916,0.04,-0.4,9.86,0.0,0.0,-0.0625,-16.875,8.875,-47.25
2021-06-17T15:56:25.929,0.05,-0.4,9.85,0.0625,-0.125,0.0625,-16.875,8.875,-47.25
2021-06-17T15:56:25.942,0.06,-0.4,9.82,0.125,-0.1875,0.0,-16.875,8.875,-47.25
2021-06-17T15:56:25.954,0.07,-0.4,9.85,0.0,0.0625,0.0,-16.5,9.25,-46.0
2021-06-17T15:56:25.967,0.04,-0.4,9.84,0.0,0.1875,-0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:25.98,0.05,-0.39,9.84,-0.0625,0.25,0.0,-16.5,9.25,-46.0
2021-06-17T15:56:26.004,0.04,-0.4,9.85,0.0,0.0625,0.0,-16.1875,8.875,-45.25
2021-06-17T15:56:26.022,0.03,-0.41,9.84,0.0625,-0.25,0.0,-16.1875,8.875,-45.25
2021-06-17T15:56:26.034,0.06,-0.42,9.84,-0.0625,-0.125,-0.0625,-16.1875,8.875,-45.25
2021-06-17T15:56:26.047,0.06,-0.39,9.88,0.0625,-0.0625,-0.0625,-16.1875,8.875,-45.25
2021-06-17T15:56:26.06,0.05,-0.4,9.87,0.0625,-0.125,-0.125,-16.1875,8.875,-45.25
2021-06-17T15:56:26.073,0.05,-0.4,9.86,0.0625,-0.125,0.125,-16.1875,8.875,-45.25
2021-06-17T15:56:26.086,0.04,-0.42,9.82,0.0625,0.125,-0.0625,-16.1875,8.875,-45.25
2021-06-17T15:56:26.099,0.06,-0.39,9.87,-0.0625,0.125,0.0,-16.1875,8.875,-45.25
2021-06-17T15:56:26.111,0.07,-0.41,9.87,0.0,-0.125,0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:26.124,0.06,-0.4,9.83,0.0,-0.125,0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:26.138,0.05,-0.4,9.85,0.125,0.0,-0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:26.151,0.06,-0.38,9.84,0.0,0.0,0.0,-16.875,8.5,-44.75
2021-06-17T15:56:26.163,0.05,-0.4,9.86,0.0625,-0.25,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:26.176,0.07,-0.43,9.85,0.0625,0.0,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:26.189,0.03,-0.41,9.86,0.1875,-0.125,-0.1875,-16.5,8.5,-46.0
2021-06-17T15:56:26.202,0.05,-0.38,9.85,0.0625,-0.0625,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:26.215,0.04,-0.39,9.84,-0.0625,-0.125,0.0,-16.5,9.25,-44.375
2021-06-17T15:56:26.249,0.05,-0.38,9.84,0.125,-0.0625,-0.1875,-16.5,9.25,-44.375
2021-06-17T15:56:26.262,0.04,-0.42,9.87,0.0625,0.0625,-0.125,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.275,0.02,-0.4,9.83,0.0625,0.0625,-0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.288,0.06,-0.4,9.84,0.0,0.0625,-0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.301,0.07,-0.41,9.86,-0.0625,0.0625,0.1875,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.314,0.06,-0.41,9.86,-0.0625,0.0625,0.0,-16.875,8.5,-46.0625
2021-06-17T15:56:26.326,0.06,-0.41,9.81,0.0,0.125,0.0,-16.875,8.5,-46.0625
2021-06-17T15:56:26.339,0.05,-0.4,9.86,-0.125,0.1875,0.0625,-16.875,8.5,-46.0625
2021-06-17T15:56:26.352,0.07,-0.43,9.87,-0.125,0.125,-0.1875,-16.875,8.5,-46.0625
2021-06-17T15:56:26.365,0.07,-0.39,9.85,0.0,-0.125,0.125,-16.5,8.5,-45.5625
2021-06-17T15:56:26.378,0.06,-0.39,9.83,0.0625,0.0,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:26.39,0.06,-0.4,9.85,-0.0625,0.0,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:26.403,0.06,-0.4,9.85,-0.0625,0.125,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:26.416,0.04,-0.41,9.84,0.0,0.125,-0.0625,-16.5,8.875,-44.375
2021-06-17T15:56:26.429,0.06,-0.41,9.83,0.0,0.0,0.0625,-16.5,8.875,-44.375
2021-06-17T15:56:26.442,0.07,-0.39,9.82,0.0625,0.0625,0.0,-16.5,8.875,-44.375
2021-06-17T15:56:26.483,0.04,-0.39,9.82,0.0625,0.0,0.125,-16.5,8.875,-44.75
2021-06-17T15:56:26.496,0.06,-0.4,9.84,-0.0625,0.0625,0.0,-16.5,8.875,-44.75
2021-06-17T15:56:26.509,0.07,-0.41,9.87,-0.125,0.125,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:26.522,0.05,-0.41,9.86,-0.1875,0.0625,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:26.534,0.04,-0.4,9.84,-0.125,0.0625,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:26.547,0.05,-0.42,9.84,0.0,0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:26.56,0.05,-0.41,9.84,-0.0625,0.0,0.0,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.573,0.05,-0.4,9.85,-0.125,0.0,0.125,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.586,0.05,-0.39,9.82,-0.125,0.0625,0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.599,0.06,-0.41,9.84,-0.0625,0.0625,0.125,-16.1875,9.25,-45.5625
2021-06-17T15:56:26.612,0.05,-0.43,9.86,-0.0625,0.0625,0.0625,-16.875,9.25,-44.75
2021-06-17T15:56:26.625,0.06,-0.39,9.84,0.0,0.125,0.0625,-16.875,9.25,-44.75
2021-06-17T15:56:26.638,0.07,-0.4,9.84,-0.0625,0.125,0.0,-16.875,9.25,-44.75
2021-06-17T15:56:26.651,0.05,-0.41,9.86,-0.0625,-0.0625,0.1875,-16.875,9.25,-44.75
2021-06-17T15:56:26.664,0.05,-0.38,9.86,0.0,0.0,0.0,-16.5,7.75,-45.25
2021-06-17T15:56:26.676,0.07,-0.01,-0.01,0.0625,0.0,0.0625,-0.0625,-0.0625,-0.0625
2021-06-17T15:56:26.689,0.05,-0.42,9.84,-0.0625,0.0,0.0,-16.5,7.75,-45.25
2021-06-17T15:56:26.71,0.05,-0.41,9.87,0.0,0.1875,0.0,-16.1875,9.25,-46.75
2021-06-17T15:56:26.724,0.07,-0.41,9.84,-0.125,0.0625,-0.0625,-16.1875,9.25,-46.75
2021-06-17T15:56:26.737,0.06,-0.41,9.85,-0.25,0.0,0.0625,-16.1875,9.25,-46.75
2021-06-17T15:56:26.75,0.07,-0.41,9.83,-0.0625,-0.125,0.0,-16.1875,9.25,-46.75
2021-06-17T15:56:26.762,0.05,-0.39,9.85,0.0,0.0625,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:26.775,0.07,-0.39,9.83,0.0,-0.1875,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:26.788,0.05,-0.38,9.86,0.0625,-0.125,-0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:26.801,0.05,-0.42,9.86,0.0,-0.0625,0.0,-16.1875,8.875,-45.5625
2021-06-17T15:56:26.814,0.05,-0.38,9.85,0.125,0.0,-0.0625,-17.25,8.5,-44.75
2021-06-17T15:56:26.827,0.06,-0.41,9.84,0.25,-0.0625,-0.0625,-17.25,8.5,-44.75
2021-06-17T15:56:26.84,0.03,-0.42,9.84,0.0,-0.125,-0.125,-17.25,8.5,-44.75
2021-06-17T15:56:26.853,0.03,-0.41,9.86,0.0625,-0.0625,0.0625,-17.25,8.5,-44.75
2021-06-17T15:56:26.866,0.06,-0.4,9.84,0.0625,-0.0625,-0.0625,-17.25,8.5,-45.5625
2021-06-17T15:56:26.878,0.05,-0.39,9.84,0.125,0.0625,-0.1875,-17.25,8.5,-45.5625
2021-06-17T15:56:26.891,0.05,-0.38,9.81,0.0625,-0.0625,0.125,-17.25,8.5,-45.5625
2021-06-17T15:56:26.904,0.04,-0.4,9.86,0.0,-0.1875,0.0,-17.25,8.5,-45.5625
2021-06-17T15:56:26.917,0.03,-0.4,9.83,0.125,0.125,0.0,-16.875,8.5,-46.0
2021-06-17T15:56:26.941,0.08,-0.4,9.84,0.125,0.0,0.0625,-16.875,8.5,-46.0
2021-06-17T15:56:26.954,0.05,-0.4,9.85,0.0,-0.0625,0.0625,-16.875,8.5,-46.0
2021-06-17T15:56:26.967,0.03,-0.41,9.87,-0.0625,0.125,-0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:26.98,0.03,-0.39,9.81,-0.0625,0.0,-0.125,-16.5,9.25,-45.5625
2021-06-17T15:56:26.993,0.07,-0.4,9.83,0.125,-0.0625,-0.0625,-16.5,9.25,-45.5625
2021-06-17T15:56:27.006,0.04,-0.38,9.87,0.125,-0.0625,0.0,-16.5,8.5,-46.375
2021-06-17T15:56:27.018,0.04,-0.41,9.85,0.0625,0.0625,-0.0625,-16.5,8.5,-46.375
2021-06-17T15:56:27.031,0.05,-0.39,9.84,0.0625,0.0,0.0,-16.5,8.5,-46.375
2021-06-17T15:56:27.044,0.05,-0.39,9.83,0.0,0.0625,-0.125,-16.5,8.5,-46.375
2021-06-17T15:56:27.057,0.06,-0.41,9.86,0.0,0.0625,-0.0625,-16.5,9.25,-45.25
2021-06-17T15:56:27.07,0.05,-0.39,9.84,0.0,-0.125,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:27.083,0.08,-0.39,9.82,0.0,-0.0625,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:27.095,0.06,-0.4,9.86,0.0625,-0.1875,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:27.108,0.05,-0.39,9.85,-0.0625,0.125,-0.0625,-16.5,8.875,-44.75
2021-06-17T15:56:27.121,0.06,-0.41,9.84,0.0625,0.0,0.0625,-16.5,8.875,-44.75
2021-06-17T15:56:27.134,0.05,-0.42,9.82,0.0,0.0625,-0.0625,-16.5,8.875,-44.75
2021-06-17T15:56:27.147,0.06,-0.39,9.85,0.125,0.0,0.0,-16.5,8.875,-44.75
2021-06-17T15:56:27.171,0.05,-0.39,9.84,-0.0625,-0.0625,-0.0625,-17.25,9.6875,-45.5625
2021-06-17T15:56:27.189,0.05,-0.39,9.79,0.125,-0.125,-0.125,-17.25,9.6875,-45.5625
2021-06-17T15:56:27.202,0.05,-0.4,9.85,0.0,0.0,-0.1875,-17.25,9.6875,-45.5625
2021-06-17T15:56:27.214,0.05,-0.4,9.84,0.125,0.0,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:27.227,0.05,-0.4,9.85,-0.0625,0.0,0.125,-16.5,9.25,-45.25
2021-06-17T15:56:27.24,0.06,-0.4,9.83,0.0,-0.0625,-0.0625,-16.5,9.25,-45.25
2021-06-17T15:56:27.253,0.04,-0.39,9.85,0.0,0.0,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:27.266,0.07,-0.4,9.83,0.0,0.0,-0.0625,-16.5,8.875,-46.375
2021-06-17T15:56:27.279,0.03,-0.41,9.82,0.0625,-0.125,-0.0625,-16.5,8.875,-46.375
2021-06-17T15:56:27.291,0.05,-0.4,9.83,-0.0625,0.0,0.0,-16.5,8.875,-46.375
2021-06-17T15:56:27.305,0.04,-0.39,9.85,0.125,-0.0625,-0.0625,-16.5,8.875,-46.375
2021-06-17T15:56:27.318,0.05,-0.39,9.83,0.125,0.0,-0.0625,-16.5,8.1875,-45.5625
2021-06-17T15:56:27.331,0.04,-0.39,9.84,0.0,0.0625,-0.0625,-16.5,8.1875,-45.5625
2021-06-17T15:56:27.343,0.06,-0.4,9.83,-0.0625,-0.0625,0.125,-16.5,8.1875,-45.5625
2021-06-17T15:56:27.356,0.07,-0.39,9.84,-0.0625,0.125,0.0,-16.5,8.1875,-45.5625
2021-06-17T15:56:27.369,0.05,-0.4,9.84,-0.0625,-0.0625,-0.0625,-16.1875,8.1875,-45.1875
2021-06-17T15:56:27.382,0.06,-0.4,9.82,0.0,-0.0625,0.0,-16.1875,8.1875,-45.1875
2021-06-17T15:56:27.416,0.05,-0.39,9.83,0.125,0.0,-0.0625,-16.5,8.5,-45.25
2021-06-17T15:56:27.429,0.04,-0.4,9.82,0.0,0.0625,0.0,-16.5,8.5,-45.25
2021-06-17T15:56:27.442,0.05,-0.4,9.83,0.0625,0.0,-0.0625,-16.5,8.5,-45.25
2021-06-17T15:56:27.455,0.06,-0.39,9.83,0.125,-0.125,-0.125,-16.5,8.5,-45.25
2021-06-17T15:56:27.468,0.04,-0.4,9.87,0.0625,0.25,-0.0625,-16.1875,8.1875,-45.25
2021-06-17T15:56:27.481,0.05,-0.4,9.84,0.125,0.0625,0.0,-16.1875,8.1875,-45.25
2021-06-17T15:56:27.494,0.04,-0.39,9.83,0.0,-0.0625,-0.0625,-16.1875,8.1875,-45.25
2021-06-17T15:56:27.506,0.02,-0.4,9.84,0.0,0.0625,0.0,-16.1875,8.1875,-45.25
2021-06-17T15:56:27.519,0.05,-0.42,9.84,0.0625,0.0,0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:56:27.532,0.05,-0.4,9.81,0.0625,-0.0625,-0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:56:27.545,0.07,-0.4,9.83,0.0,-0.125,-0.125,-16.5,9.6875,-45.5625
2021-06-17T15:56:27.558,0.05,-0.38,9.85,0.0,0.0,0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:56:27.571,0.05,-0.39,9.86,0.0625,-0.25,0.125,-17.25,8.875,-45.5625
2021-06-17T15:56:27.583,0.06,-0.4,9.83,0.0625,-0.0625,-0.0625,-17.25,8.875,-45.5625
2021-06-17T15:56:27.596,0.05,-0.41,9.84,-0.0625,0.0,0.0,-17.25,8.875,-45.5625
2021-06-17T15:56:27.609,0.06,-0.41,9.87,-0.125,0.0625,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:27.622,0.06,-0.39,9.85,-0.0625,0.1875,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:27.645,0.04,-0.4,9.82,0.0,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:27.663,0.06,-0.41,9.85,0.1875,0.0,-0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:27.676,0.06,-0.4,9.82,0.0,-0.0625,-0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:27.689,0.03,-0.4,9.83,-0.125,0.0,-0.0625,-16.875,8.5,-44.75
2021-06-17T15:56:27.702,0.03,-0.38,9.87,0.0,0.0,-0.125,-16.875,8.5,-44.75
2021-06-17T15:56:27.715,0.06,-0.41,9.84,0.0625,0.0625,0.0,-16.875,8.5,-45.1875
2021-06-17T15:56:27.728,0.05,-0.4,9.86,0.125,-0.25,-0.0625,-16.875,8.5,-45.1875
2021-06-17T15:56:27.74,0.07,-0.39,9.82,0.0625,-0.0625,-0.0625,-16.875,8.5,-45.1875
2021-06-17T15:56:27.753,0.04,-0.42,9.84,0.0625,0.0,-0.0625,-16.875,8.5,-45.1875
2021-06-17T15:56:27.766,0.04,-0.4,9.84,0.0,0.125,-0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:27.78,0.07,-0.42,9.83,0.0625,0.0625,0.0,-16.1875,8.875,-45.5625
2021-06-17T15:56:27.793,0.04,-0.38,9.79,0.0625,-0.0625,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:27.806,0.05,-0.38,9.84,0.125,-0.125,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:27.818,0.05,-0.38,9.84,0.0,-0.125,0.0625,-16.875,8.1875,-46.0625
2021-06-17T15:56:27.831,0.05,-0.4,9.86,0.125,-0.0625,0.0,-16.875,8.1875,-46.0625
2021-06-17T15:56:27.844,0.07,-0.4,9.87,0.0,0.0625,0.0625,-16.875,8.1875,-46.0625
2021-06-17T15:56:27.857,0.05,-0.4,9.86,0.0,-0.0625,0.0,-16.875,8.1875,-46.0625
2021-06-17T15:56:27.877,0.05,-0.39,9.85,0.0625,-0.125,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:56:27.891,0.06,-0.43,9.82,-0.0625,-0.0625,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:27.904,0.05,-0.4,9.84,0.0625,-0.125,0.0,-16.5,8.5,-45.5625
2021-06-17T15:56:27.917,0.04,-0.4,9.85,0.0,-0.3125,0.0,-17.25,8.5,-45.1875
2021-06-17T15:56:27.93,0.03,-0.4,9.83,0.125,-0.0625,0.0,-17.25,8.5,-45.1875
2021-06-17T15:56:27.943,0.07,-0.4,9.85,0.0625,0.0,-0.0625,-17.25,8.5,-45.1875
2021-06-17T15:56:27.955,0.06,-0.4,9.82,-0.125,0.0,0.125,-17.25,8.5,-45.1875
2021-06-17T15:56:27.968,0.04,-0.4,9.83,0.1875,0.0625,0.0625,-16.875,8.875,-45.5625
2021-06-17T15:56:27.981,0.06,-0.4,9.82,-0.0625,-0.0625,0.0625,-16.875,8.875,-45.5625
2021-06-17T15:56:27.994,0.06,-0.39,9.84,0.0625,-0.125,0.0,-16.875,8.875,-45.5625
2021-06-17T15:56:28.007,0.05,-0.38,9.86,0.0625,-0.0625,0.125,-16.875,8.875,-45.5625
2021-06-17T15:56:28.02,0.05,-0.41,9.84,0.125,0.0,-0.0625,-16.1875,10.0,-44.75
2021-06-17T15:56:28.033,0.06,-0.41,9.79,0.0,0.0625,0.0625,-16.1875,10.0,-44.75
2021-06-17T15:56:28.045,0.05,-0.43,9.84,0.125,0.0,0.0,-16.1875,10.0,-44.75
2021-06-17T15:56:28.058,0.05,-0.39,9.83,0.0625,0.0,0.0625,-16.1875,10.0,-44.75
2021-06-17T15:56:28.071,0.03,-0.39,9.85,0.0,-0.0625,-0.0625,-16.875,9.25,-46.0
2021-06-17T15:56:28.084,0.06,-0.42,9.81,0.125,0.0,0.0625,-16.875,9.25,-46.0
2021-06-17T15:56:28.107,0.06,-0.39,9.83,-0.0625,0.0625,0.0625,-16.875,8.5,-45.25
2021-06-17T15:56:28.125,0.06,-0.41,9.85,0.0,0.25,-0.125,-16.875,8.5,-45.25
2021-06-17T15:56:28.138,0.06,-0.4,9.81,0.0625,0.0,0.0,-16.875,8.5,-45.25
2021-06-17T15:56:28.151,0.06,-0.41,9.86,0.0,-0.1875,0.0,-16.875,8.5,-45.25
2021-06-17T15:56:28.164,0.05,-0.39,9.85,0.0,0.125,-0.0625,-16.875,8.875,-45.25
2021-06-17T15:56:28.176,0.05,-0.38,9.85,-0.125,-0.0625,0.0625,-16.875,8.875,-45.25
2021-06-17T15:56:28.189,0.06,-0.41,9.82,0.0,0.0625,0.0625,-16.875,8.875,-45.25
